(64287,36026)
(34989,43299)
(78247,12895)
(21430,39185)
(38133,58011)
(5667,3258)
(87536,62779)
(74959,70874)
(100318,82121)
(81002,12418)
(11216,70953)
(89577,93198)
(13972,13185)
(101596,104015)
(83968,94088)
(63194,8584)
(96832,83054)
(69633,69315)
(40289,50464)
(40515,91770)
(34773,86049)
(70884,74761)
(26763,19311)
(101061,40632)
(63299,62853)
(50461,23482)
(59814,41003)
(51670,22524)
(105941,31117)
(100515,104385)
(1852,86052)
(74990,49735)
(2386,72109)
(76751,77011)
(70210,70837)
(103853,98101)
(28550,4809)
(19356,59854)
(5099,58248)
(29473,19702)
(71100,99596)
(103214,102002)
(51577,80140)
(103486,27040)
(32322,44883)
(65790,90427)
(93611,55748)
(71686,22945)
(44883,66297)
(67297,57845)
(15383,1113)
(97271,70953)
(3885,903)
(65271,54251)
(40732,33211)
(56861,32322)
(55298,30926)
(40753,44123)
(111592,89406)
(37091,27248)
(21380,50983)
(24227,72030)
(72853,46971)
(101061,111959)
(58743,33840)
(107381,40923)
(57082,671)
(68588,92331)
(4418,22870)
(74740,74775)
(18127,29878)
(70795,71134)
(70547,70527)
(76365,38344)
(77551,77543)
(71100,32557)
(42946,23551)
(87368,87341)
(48028,39522)
(15858,14789)
(14979,15793)
(79125,78737)
(73854,73849)
(11297,62104)
(50365,6309)
(105462,105438)
(48466,57845)
(74321,103657)
(37504,37508)
(73514,73545)
(71188,70818)
(86072,86065)
(24892,35916)
(23786,12792)
(19750,62250)
(110808,80950)
(92894,96977)
(6187,48642)
(88264,67188)
(89922,44721)
(50790,22977)
(17363,77371)
(51138,97842)
(87339,87976)
(70863,70271)
(58743,62385)
(20433,19730)
(88478,91166)
(78657,78230)
(7672,11623)
(70874,74768)
(101254,103423)
(28413,73645)
(19119,45011)
(3720,65988)
(31321,49038)
(20545,75774)
(10927,33316)
(47172,72932)
(94790,98304)
(45876,97133)
(87416,87081)
(44158,85823)
(44252,40383)
(41003,18127)
(50461,36622)
(83165,88765)
(65304,3082)
(86600,26249)
(52088,28321)
(101381,58030)
(47670,48185)
(72279,72278)
(28220,86049)
(61333,77327)
(110839,111354)
(89406,85809)
(67260,67264)
(63385,31367)
(106773,67348)
(70283,91594)
(89380,30233)
(21430,40541)
(29723,49639)
(55296,47447)
(12754,57004)
(94576,86023)
(37709,5340)
(68416,91762)
(68337,68350)
(88997,105406)
(48337,21394)
(88128,48582)
(54718,5893)
(71932,94844)
(59697,58011)
(55574,50461)
(42291,40753)
(32322,40919)
(41971,88147)
(99188,19000)
(84527,4935)
(112170,107929)
(74730,74726)
(34923,53599)
(91216,90356)
(33246,1852)
(74417,73465)
(37195,63920)
(64659,33841)
(42258,42645)
(43072,30881)
(9967,32047)
(7515,21086)
(30052,11560)
(70547,70532)
(32529,74990)
(18098,79856)
(307,7698)
(110891,107482)
(100753,104679)
(55039,69557)
(71782,73326)
(44143,85823)
(64525,61309)
(66913,72994)
(12275,21778)
(12638,7317)
(57406,62104)
(62853,41453)
(39161,91752)
(63385,20515)
(93813,38337)
(43930,52822)
(41479,84973)
(46944,2510)
(64190,46262)
(78429,77382)
(13382,10805)
(65859,46479)
(43109,80921)
(21091,27428)
(110143,110064)
(14297,27811)
(14883,7478)
(107039,32284)
(75649,108606)
(19805,48805)
(58928,17076)
(37915,88308)
(68339,68340)
(47032,70953)
(71195,71167)
(28321,46425)
(47632,37347)
(91792,77129)
(20481,66094)
(45444,4275)
(110839,99870)
(66267,67957)
(14779,45050)
(68320,52590)
(93112,87961)
(49131,73859)
(78478,76865)
(6769,12295)
(62275,65139)
(26970,20402)
(77699,77673)
(17639,1085)
(74761,70523)
(22337,49901)
(70170,69600)
(30881,58522)
(56997,54166)
(50226,81218)
(45226,29976)
(70178,66918)
(97371,108328)
(35733,30881)
(5759,5667)
(25088,65722)
(106895,106884)
(87380,87341)
(81294,6430)
(26420,49049)
(23501,29473)
(77687,77663)
(99185,66046)
(558,72239)
(71029,59407)
(88147,54408)
(46398,31044)
(44883,66278)
(39185,21430)
(97271,53690)
(80979,67713)
(76384,81424)
(71170,66146)
(81658,41589)
(50981,18666)
(70908,4275)
(75801,101914)
(21091,324)
(70841,70547)
(68365,48726)
(70806,74390)
(62250,34773)
(108712,17813)
(35274,38778)
(87341,87155)
(67833,74391)
(68350,68349)
(57969,76384)
(42955,71796)
(79191,76300)
(105934,79346)
(22456,34449)
(97084,26014)
(14782,421)
(107274,107275)
(73840,73841)
(61074,40427)
(84054,94916)
(14883,13866)
(101604,80641)
(76992,77003)
(80118,79856)
(1253,78812)
(61830,38513)
(111756,99922)
(26740,26972)
(78230,71310)
(8811,40694)
(40132,27839)
(7478,4935)
(86838,52947)
(13185,23832)
(87156,87258)
(21765,15647)
(70872,74964)
(17887,87536)
(49797,16206)
(76969,76751)
(57609,37553)
