(71310,34923)
(77003,74765)
(64791,42984)
(31386,42055)
(102113,91302)
(63457,50706)
(72299,69337)
(95673,55108)
(88599,85816)
(48061,63983)
(24208,5843)
(21083,109915)
(51577,101727)
(60254,79023)
(11416,8353)
(22700,3573)
(40460,50627)
(52781,70304)
(75066,112170)
(106252,69868)
(70283,89782)
(76460,76554)
(65167,58996)
(88128,109956)
(5372,111923)
(6309,28445)
(13191,43982)
(76630,318)
(48109,98168)
(36651,39185)
(97153,86910)
(25040,81658)
(42463,106484)
(29587,22472)
(18615,59828)
(87429,84068)
(57260,26418)
(112359,101929)
(29355,63384)
(75845,74474)
(21637,10287)
(41453,86933)
(3885,24839)
(21173,30091)
(2929,2604)
(81510,66347)
(17010,7600)
(72243,72475)
(76625,36026)
(89212,82276)
(79557,96946)
(81030,64878)
(55015,67829)
(35210,15354)
(27801,17035)
(10761,2959)
(54636,32433)
(55188,70857)
(68530,54624)
(102002,97318)
(32553,93912)
(42779,77259)
(102461,73730)
(56026,78365)
(42258,72594)
(98859,18164)
(68403,48368)
(52997,8857)
(83576,37161)
(28981,35873)
(16309,75548)
(87129,56330)
(43242,12236)
(93813,75558)
(34983,57138)
(107397,73514)
(16027,20977)
(7614,44299)
(56894,7875)
(74140,72974)
(35105,4068)
(17019,50213)
(32322,57368)
(110702,103590)
(74269,81696)
(45369,71825)
(40210,99068)
(94829,87942)
(56698,30637)
(68741,69627)
(71310,49811)
(45300,61904)
(92720,55718)
(44598,47483)
(108470,109234)
(78810,78804)
(73545,73514)
(74966,74740)
(70613,88478)
(94576,61762)
(98810,104457)
(98126,66501)
(70526,89909)
(64062,42876)
(89586,97262)
(77545,77563)
(74529,73810)
(76476,106220)
(74182,74773)
(18593,8931)
(110104,107677)
(43652,49554)
(107586,23182)
(19520,41397)
(65946,72706)
(60884,80130)
(54352,73626)
(87229,87416)
(25303,45377)
(24725,49334)
(7478,19173)
(36549,27555)
(106753,111347)
(93776,103279)
(70274,70449)
(69524,35400)
(46023,61258)
(41974,15764)
(37690,12148)
(56798,43937)
(97068,92883)
(66473,43917)
(35893,36291)
(109302,108498)
(34138,53597)
(32072,8546)
(108254,111046)
(21086,15932)
(100954,106210)
(107968,98873)
(73792,50011)
(26970,26944)
(87506,34707)
(70258,73501)
(12895,558)
(73674,56774)
(72299,70523)
(7960,85828)
(88283,90184)
(64070,42333)
(89225,111483)
(52963,95846)
(51668,83395)
(8395,103407)
(38326,35127)
(102776,101962)
(558,37138)
(6951,3429)
(20425,3076)
(67032,65140)
(97256,50918)
(71937,39784)
(77949,55740)
(51363,29547)
(70503,74762)
(39096,65242)
(80519,60604)
(60511,58752)
(98356,94516)
(42398,20954)
(96608,62058)
(111934,107936)
(74417,70242)
(83167,52247)
(42321,34376)
(70499,72289)
(88209,43161)
(59242,55562)
(77736,76625)
(37054,7380)
(20313,19314)
(112368,68879)
(20337,38322)
(47497,9967)
(44188,27314)
(3715,17053)
(90851,104887)
(59572,4837)
(56579,80905)
(18086,96109)
(20386,12792)
(56904,109617)
(53910,17887)
(8557,100962)
(19179,25288)
(43263,10457)
(22451,21984)
(46479,43930)
(59790,71686)
(54230,70771)
(108825,109358)
(84226,103588)
(57606,80846)
(30508,69938)
(87576,67613)
(63331,68064)
(34366,62104)
(86500,45436)
(85070,82388)
(30013,53854)
(33172,46812)
(52781,31141)
(54822,85496)
(3604,32925)
(19013,4991)
(63716,89106)
(17084,11983)
(3392,18451)
(77268,77232)
(12706,89847)
(28321,51428)
(73704,65237)
(87258,6932)
(22488,3790)
(70466,71122)
(26984,13275)
(71179,71167)
(82345,89263)
(78046,900)
(22870,1515)
(13040,22693)
(60712,22117)
(70189,69587)
(29993,46199)
(95950,90018)
(13348,17042)
(52767,49526)
(21522,3276)
(54440,65664)
(79833,86057)
(19128,18973)
(106505,4900)
(64681,64490)
(7037,15148)
(104576,110886)
(57133,53639)
(75033,74773)
(69651,70270)
(74778,70837)
(67602,21916)
(65414,27148)
(50418,43844)
(940,1020)
(108338,76837)
(35400,69530)
(59881,74157)
(85300,8545)
(85569,109003)
(87212,87162)
(76483,76880)
(63250,11916)
(43937,2510)
(25133,9910)
(32063,21554)
(30485,18672)
(16925,81219)
(42250,67267)
(37173,35777)
(31766,68925)
(84863,103077)
(75251,73490)
(91755,31731)
(71713,2363)
(13502,97603)
(94458,108926)
(23400,12850)
(94063,5039)
(12349,9484)
(36651,43186)
(85689,16925)
(91166,65421)
(96998,99345)
(79963,1908)
(55949,33180)
(100309,33626)
(50846,77622)
(21488,2763)
(31355,42185)
(66142,78711)
(81965,74099)
(60003,47594)
(31000,37853)
(77720,77442)
(66774,62643)
(70235,70872)
(41223,106227)
(75434,40374)
(61931,96764)
(36630,977)
(106876,21560)
(67428,64792)
(26230,97354)
(88228,83004)
(74522,41665)
(68785,79324)
(92410,37096)
(26388,3748)
(78357,83431)
(78636,445)
(87294,31592)
(49020,45141)
(98097,92331)
(108729,47269)
(64438,43091)
(100757,107902)
(57815,82369)
(32250,89287)
(111392,103553)
(47829,67273)
(75826,63288)
(36621,87323)
(15793,75182)
(58222,43798)
(76520,76304)
(64434,2860)
(64287,78230)
(14107,82656)
(103214,94576)
(11929,50161)
(32371,107538)
(29049,28220)
(112170,107936)
(32443,35152)
(104476,100090)
(34664,89990)
(26469,7927)
(20004,70764)
(28600,57685)
(90139,78000)
(74730,70169)
(74631,90038)
(98932,110270)
(111495,73691)
(5524,2592)
(12042,2399)
