(108195,25687)
(9801,31580)
(139,33411)
(29553,19315)
(9919,2700)
(87075,25763)
(4001,15694)
(104620,3123)
(17983,19886)
(50716,14488)
(8448,2056)
(95014,89770)
(53693,51272)
(20215,42666)
(83928,4425)
(47878,67153)
(82373,97578)
(47,24841)
(23674,20848)
(55565,22086)
(2436,65734)
(78784,77523)
(21409,831)
(22066,12875)
(9146,17375)
(83942,99990)
(41230,55846)
(105753,81610)
(12517,77918)
(67578,85577)
(3531,14258)
(39691,26878)
(9846,3274)
(52700,59175)
(36958,25835)
(5976,41831)
(1821,27474)
(94035,95493)
(69788,37637)
(105804,44649)
(34250,75732)
(6596,45756)
(41007,32147)
(22864,18948)
(65870,90343)
(28300,29595)
(66103,33559)
(56150,36228)
(75590,41694)
(12545,29664)
(26148,72597)
(7384,3371)
(26776,40814)
(78829,85966)
(51360,70912)
(70326,65709)
(65436,63891)
(76469,25836)
(17778,24089)
(69580,8368)
(45023,16297)
(7481,6759)
(40362,77275)
(39209,49430)
(30894,14598)
(47935,64654)
(29211,59608)
(25687,25016)
(6517,26371)
(23621,21491)
(41321,54746)
(78495,66257)
(34079,62450)
(38507,15661)
(111504,103994)
(100149,79644)
(66838,15048)
(53556,72954)
(12055,36704)
(73402,4655)
(75962,71055)
(30667,17427)
(86396,85444)
(57212,2008)
(38305,90164)
(98296,90984)
(29404,36815)
(67013,82103)
(19966,3378)
(74013,95816)
(94017,77103)
(83428,42676)
(85990,3920)
(48821,60892)
(94953,53652)
(71430,40653)
(57433,38532)
(98286,24359)
(49436,23608)
(93749,18133)
(43369,89966)
(62041,72590)
(107719,92607)
(575,9426)
(48542,56678)
(68164,26724)
(18072,16946)
(53924,43551)
(111392,103553)
(59707,75716)
(40349,22276)
(78203,14865)
(23264,3535)
(87550,59804)
(96474,105587)
(20215,27632)
(101898,94018)
(33656,6493)
(53980,38532)
(12768,10060)
(100619,96989)
(60948,51455)
(109902,82907)
(73873,62868)
(64260,34000)
(105011,108773)
(102450,102910)
(23575,59549)
(28776,55654)
(3920,17106)
(50740,59941)
(103622,44649)
(60294,28225)
(58960,100404)
(45989,11178)
(75810,58934)
(57864,7680)
(66288,53085)
(48062,107866)
(19400,96516)
(22096,78926)
(17067,21361)
(5961,45526)
(23923,85446)
(102908,89676)
(46100,44146)
(31705,26255)
(10117,45989)
(15242,39456)
(10862,27627)
(10604,85663)
(56857,49574)
(80867,51699)
(18637,22384)
(15741,12810)
(23858,27831)
(100874,65601)
(37668,90081)
(22158,13689)
(65581,31838)
(105736,45512)
(12936,70202)
(13682,29544)
(56633,23851)
(50462,8003)
(56272,33915)
(35689,82624)
(26577,26615)
(15294,45814)
(75707,35030)
(66129,83783)
(29951,103188)
(23029,13111)
(51311,2539)
(110641,36498)
(68340,68339)
(71904,64288)
(29571,9682)
(19053,22044)
(64203,45960)
(82654,42437)
(27297,12695)
(77275,50791)
(77684,77688)
(32687,5838)
(64638,79157)
(23965,66170)
(57291,39397)
(39333,21845)
(48162,96454)
(12717,22209)
(77866,86954)
(59736,35288)
(17865,6897)
(12501,11523)
(33678,9689)
(64949,40213)
(30011,61266)
(65573,98711)
(49834,46004)
(41218,83928)
(20807,25151)
(47453,52091)
(4990,15075)
(55569,46340)
(30913,37829)
(60655,4036)
(81248,81690)
(70863,70251)
(54044,27409)
(2829,12308)
(27627,24081)
(50351,73199)
(86606,15251)
(98812,26188)
(60876,35973)
(18965,21491)
(32055,41761)
(29473,11932)
(108015,96228)
(88794,93422)
(30027,4248)
(78597,106021)
(27070,59018)
(45098,32743)
(4913,5982)
(19661,69896)
(32126,7347)
(40271,62289)
(105462,48009)
(108794,99821)
(62216,27265)
(60742,47266)
(36974,28348)
(38998,51080)
(5051,19051)
(54065,9751)
(34399,14297)
(77167,112383)
(12222,18208)
(5106,6626)
(27875,56067)
(41588,10644)
(54484,74686)
(33402,27811)
(95922,92359)
(44562,29556)
(23128,33673)
(17453,20706)
(31973,14257)
(61681,10418)
(105587,96565)
(38018,61713)
(97634,46724)
(63083,45489)
(45871,71343)
(767,10687)
(22268,12401)
(9820,21325)
(56741,59083)
(5176,27561)
(25232,21564)
(11822,15491)
(111849,109378)
(15292,24419)
(54046,27478)
(42588,40362)
(29609,61547)
(2626,30445)
(36186,6493)
(107416,108308)
(71258,46112)
(11149,80990)
(43908,36635)
(39023,16375)
(28477,32615)
(30981,37355)
(408,47316)
(4795,499)
(7950,24210)
(68602,8208)
(69532,35343)
(88822,38030)
(20441,77768)
(79705,8626)
(30972,37831)
(19938,49847)
(9918,3408)
(3920,93742)
(37777,51664)
(54013,97547)
(26193,7873)
(15075,7353)
(65955,70384)
(44256,18363)
(24860,79377)
(15715,28671)
(1684,3658)
(18779,62216)
(3,34534)
(15591,37448)
(38947,107062)
(44428,9445)
(107732,38073)
(19990,25180)
(10070,8269)
(51699,107003)
(43201,31055)
(8057,24779)
(25808,82898)
(27750,22979)
(16126,7769)
(75083,67336)
(79465,94620)
(101871,110624)
(39259,76218)
(44631,100891)
(24092,43256)
(34082,1603)
(35323,17486)
(12359,21727)
(68044,81677)
(45968,43294)
(93094,79119)
(10804,22520)
(6389,3230)
(19064,32207)
(19400,7433)
(41925,27582)
(106898,106889)
(104700,20522)
(10804,16728)
(78203,63563)
(30092,48564)
(6183,4751)
(82103,73028)
(19950,86920)
(82253,17572)
(44835,10997)
(62950,44978)
(14551,67309)
(77452,88002)
(2597,29911)
(73749,77500)
(97013,99218)
(85691,39932)
(49584,85845)
(9563,3535)
(28543,17911)
(38530,24986)
(21845,21361)
(54152,19009)
(37746,13302)
(2998,27326)
(42666,30098)
(11877,32738)
(43704,80961)
(88541,62134)
(49783,16884)
(61044,8649)
(102250,55064)
(24705,17256)
(87813,29623)
(61048,42647)
(45349,37060)
(25673,31908)
(35930,41424)
(104407,109986)
(52909,40614)
(71343,49817)
(5312,27912)
(73740,1094)
(304,715)
(39028,13820)
(37753,31037)
(32348,64255)
(45432,53045)
(26842,8038)
(34170,42557)
(65962,63277)
(83263,97360)
(43704,80986)
(24246,19535)
(75887,52260)
(77275,61097)
(19534,18111)
(3160,42021)
(32937,48050)
(41230,46222)
(54915,99103)
(85236,88399)
(54371,76531)
(37833,74980)
(33889,85519)
(5476,23421)
(62922,32943)
(108936,6514)
(1236,23178)
(40809,53497)
(32586,29556)
(32679,21246)
(30512,29609)
(68014,3398)
(44649,105804)
(40352,27144)
(14546,13959)
(94213,11170)
(99351,107815)
(90537,109816)
(56425,51450)
(15305,38670)
(95621,12230)
(51584,87227)
(5487,56694)
(32184,49582)
(352,57280)
(65970,62121)
(3019,38806)
(38172,60400)
(32524,22495)
(101764,105435)
(70942,71997)
(19087,97546)
(25504,5518)
(9750,81374)
(11681,7950)
(101614,101742)
(42886,75407)
(31109,25263)
(66523,44236)
(17159,30172)
(65916,13432)
(24610,15566)
(45347,61820)
(33070,38210)
(40362,48850)
(46054,22015)
(79642,87026)
(43112,68414)
(27404,35122)
(50175,54995)
(49914,8870)
(7813,13106)
(111240,101519)
(42838,84905)
(22644,55327)
(105384,109986)
(40613,2958)
(35889,29351)
(78743,44708)
(63848,111403)
(91080,89012)
(95895,76629)
(69730,74399)
(14210,88269)
(2805,87480)
(56945,101985)
(27034,89058)
(38457,65921)
(37417,39808)
(3097,17816)
(22259,75819)
(24368,83399)
(59353,77997)
(71632,9074)
(22484,23346)
(66005,62606)
(26883,76957)
(31314,68010)
(60568,8375)
(10353,39310)
(26024,87022)
(88523,35306)
(24289,16177)
(9684,5903)
(41722,2331)
(103413,31408)
(111546,86954)
(97267,54295)
(27515,45772)
(10020,11003)
(9253,50997)
(72077,10538)
(16237,57995)
(37651,52414)
(92968,86717)
